studentId,questionId,strategy,complexity,predictedProbability,actualResult,masteryBefore,masteryAfter,timestamp,topic
sim_student_UOK_1,cmoepk6d200121ywaifj2uy6h,UOK,0.4250,0.6340,1,0.5300,0.5600,1777429142651,勾股定理折叠问题
sim_student_UOK_1,cmoeppu78001q1ywa0eyu9fyj,UOK,0.3750,0.6421,0,0.5600,0.5500,1777429142655,梯形性质
sim_student_UOK_1,cmoeppwxb00231ywah3naie5k,UOK,0.3500,0.6373,1,0.5900,0.6200,1777429142660,正方形性质
sim_student_UOK_1,cmoeppzu2002a1ywaqzuz6ab8,UOK,0.3500,0.6407,0,0.4700,0.4600,1777429142664,勾股定理应用题
sim_student_UOK_1,cmoepq6j0002l1ywa286uqkky,UOK,0.3750,0.6300,0,0.4900,0.4800,1777429142668,平行四边形判定
sim_student_UOK_1,cmoepqhb2002y1ywa770n3ukd,UOK,0.2250,0.6432,1,0.6200,0.6500,1777429142673,正方形性质
sim_student_UOK_1,cmoeq9ze8003b1ywalfe7c62l,UOK,0.3500,0.6386,1,0.6500,0.6800,1777429142677,正方形性质
sim_student_UOK_1,cmoeql17t003u1ywa9bn99k2k,UOK,0.2750,0.6409,1,0.5500,0.5800,1777429142681,梯形性质
sim_student_UOK_1,cmoeql8jd00451ywaso2qut9x,UOK,0.4250,0.6389,0,0.5300,0.5200,1777429142686,平行四边形性质
sim_student_UOK_2,cmoeo7vc7000r1ywa4xb52527,UOK,0.4000,0.5861,0,0.5200,0.5100,1777429142690,矩形性质
sim_student_UOK_2,cmoepkdyo001d1ywasexln4mo,UOK,0.7250,0.5730,0,0.4600,0.4500,1777429142695,勾股定理应用题
sim_student_UOK_2,cmof4xabg00801ycv67neuvw1,UOK,0.6000,0.5751,1,0.5200,0.5500,1777429142700,四边形周长计算
sim_student_UOK_2,cmof6lngx002i1y1b90eywpww,UOK,0.5672,0.5712,1,0.4800,0.5100,1777429142705,二次根式的除法法则
sim_student_UOK_2,cmof6fvvq00161y1byxtw9m5k,UOK,0.5672,0.5782,1,0.5200,0.5500,1777429142710,最简二次根式
sim_student_UOK_2,cmoekmv8u00091ywao0481hc7,UOK,0.5672,0.5809,1,0.5200,0.5500,1777429142715,二次根式的乘法法则
sim_student_UOK_2,cmocndgkq00021ysua6i2mfot,UOK,0.5250,0.5817,1,0.9800,1.0000,1777429142720,二次函数
sim_student_UOK_2,cmocndgks00051ysu6vh2zcqx,UOK,0.5250,0.5846,1,1.0000,1.0000,1777429142725,二次函数
sim_student_UOK_2,cmocndgku000a1ysuvodq56vc,UOK,0.4750,0.5890,1,1.0000,1.0000,1777429142730,二次函数
sim_student_UOK_2,cmocndgkv000d1ysu0xa2o9uo,UOK,0.4600,0.5946,1,1.0000,1.0000,1777429142735,二次函数
sim_student_UOK_2,cmocndgkx000i1ysuj2y5egyh,UOK,0.5250,0.5880,1,1.0000,1.0000,1777429142739,二次函数
sim_student_UOK_2,cmocndgky000l1ysu79joyrmf,UOK,0.5000,0.5891,1,1.0000,1.0000,1777429142744,二次函数
sim_student_UOK_2,cmocndgkz000q1ysu13n08jqu,UOK,0.4250,0.6002,0,1.0000,0.9900,1777429142749,二次函数
sim_student_UOK_2,cmocndgl0000t1ysu444g7f0i,UOK,0.4500,0.6017,1,0.9900,1.0000,1777429142754,二次函数
sim_student_UOK_2,cmocndgl2000y1ysuani9xrmc,UOK,0.4500,0.5954,1,1.0000,1.0000,1777429142758,二次函数
sim_student_UOK_2,cmocndgl200111ysuftdokz3x,UOK,0.5000,0.5953,1,1.0000,1.0000,1777429142763,二次函数
sim_student_UOK_2,cmocndgl400161ysu0aa39j0f,UOK,0.4750,0.6071,1,1.0000,1.0000,1777429142768,二次函数
sim_student_UOK_2,cmocndgl500191ysudcams352,UOK,0.5000,0.5991,1,1.0000,1.0000,1777429142772,二次函数
sim_student_UOK_2,cmocndjjy00041yq3w7nu5rgz,UOK,0.1000,0.6264,1,1.0000,1.0000,1777429142777,二次函数
sim_student_UOK_2,cmod3hysx00001y8iotl1lbr3,UOK,0.4000,0.6110,1,1.0000,1.0000,1777429142782,E2E知识点-二次函数
sim_student_UOK_2,cmod3peoj00091y8i57ujk89j,UOK,0.5250,0.5983,1,1.0000,1.0000,1777429142786,E2E知识点-二次函数
sim_student_UOK_2,cmod3pllg000k1y8idzo5znhu,UOK,0.4000,0.6169,1,1.0000,1.0000,1777429142791,E2E知识点-二次函数
sim_student_UOK_2,cmod3qivr000x1y8i0xfpjz4y,UOK,0.4500,0.6220,1,1.0000,1.0000,1777429142796,E2E知识点-二次函数
sim_student_UOK_2,cmod3vxxn001a1y8ix9yactjb,UOK,0.5000,0.6098,1,1.0000,1.0000,1777429142800,E2E知识点-二次函数
sim_student_UOK_2,cmod3wo2o001n1y8i23wr0ajs,UOK,0.3750,0.6299,1,1.0000,1.0000,1777429142805,E2E知识点-二次函数
sim_student_UOK_2,cmod3xm8y00201y8i5lt3okw9,UOK,0.4500,0.6204,0,1.0000,0.9900,1777429142810,E2E知识点-二次函数
sim_student_UOK_2,cmod3y78i002d1y8igeiejele,UOK,0.4500,0.6159,1,0.9900,1.0000,1777429142814,E2E知识点-二次函数
sim_student_UOK_2,cmod3zbsc002q1y8i135v8ouo,UOK,0.4250,0.6217,1,1.0000,1.0000,1777429142819,E2E知识点-二次函数
sim_student_UOK_2,cmod3zx2b00331y8ilh78gjig,UOK,0.4750,0.6249,1,1.0000,1.0000,1777429142824,E2E知识点-二次函数
sim_student_UOK_2,cmod40ntx003g1y8i3aqadra6,UOK,0.3500,0.6334,1,1.0000,1.0000,1777429142828,E2E知识点-二次函数
sim_student_UOK_2,cmod41e2w003t1y8ixx4n4trj,UOK,0.4500,0.6235,1,1.0000,1.0000,1777429142833,E2E知识点-二次函数
sim_student_UOK_2,cmod44z9u004m1y8iz1lpwf54,UOK,0.4000,0.6289,1,1.0000,1.0000,1777429142837,E2E知识点-二次函数
sim_student_UOK_2,cmod4ez1q00551y8iy0eh1x9g,UOK,0.4000,0.6372,1,1.0000,1.0000,1777429142842,E2E知识点-二次函数
sim_student_UOK_2,cmod4g4zx005g1y8irjdn4o5u,UOK,0.4250,0.6339,0,1.0000,0.9900,1777429142846,E2E知识点-二次函数
sim_student_UOK_2,cmod4gq3r005t1y8i4qnojy0z,UOK,0.4250,0.6293,1,0.9900,1.0000,1777429142851,E2E知识点-二次函数
sim_student_UOK_2,cmod4h5s700641y8i0c7927nb,UOK,0.3500,0.6341,1,1.0000,1.0000,1777429142855,E2E知识点-二次函数
sim_student_UOK_2,cmod4q5ec006f1y8ikcbzlh9q,UOK,0.4750,0.6321,0,1.0000,0.9900,1777429142860,E2E知识点-二次函数
sim_student_UOK_2,cmod4r0oo006s1y8ih3sqj5e1,UOK,0.4500,0.6265,1,0.9900,1.0000,1777429142864,E2E知识点-二次函数
sim_student_UOK_2,cmod4r6fu00751y8ijzedwt5u,UOK,0.4250,0.6319,1,1.0000,1.0000,1777429142869,E2E知识点-二次函数
sim_student_UOK_2,cmod4u3rn007i1y8i6yag319y,UOK,0.5000,0.6273,1,1.0000,1.0000,1777429142873,E2E知识点-二次函数
sim_student_UOK_2,cmod4uvbm007v1y8i32myw9ms,UOK,0.4500,0.6330,1,1.0000,1.0000,1777429142878,E2E知识点-二次函数
sim_student_UOK_2,cmod4y85100881y8ihlkljxmh,UOK,0.4000,0.6383,1,1.0000,1.0000,1777429142882,E2E知识点-二次函数
sim_student_UOK_2,cmod4yvfr008l1y8ium09hrjn,UOK,0.4500,0.6399,1,1.0000,1.0000,1777429142887,E2E知识点-二次函数
sim_student_UOK_2,cmod500f0008y1y8ipmaytv0l,UOK,0.3500,0.6476,1,1.0000,1.0000,1777429142892,E2E知识点-二次函数
sim_student_UOK_2,cmod50ow5009b1y8ijtpkg6dw,UOK,0.4500,0.6404,1,1.0000,1.0000,1777429142896,E2E知识点-二次函数
sim_student_UOK_2,cmod52mmp009o1y8ig83kl9gq,UOK,0.4500,0.6414,1,1.0000,1.0000,1777429142901,E2E知识点-二次函数
sim_student_UOK_2,cmod546yr00a11y8iijlj2ys6,UOK,0.4500,0.6442,1,1.0000,1.0000,1777429142906,E2E知识点-二次函数
sim_student_UOK_2,cmod5561500ae1y8ihwyvy0to,UOK,0.4750,0.6495,1,1.0000,1.0000,1777429142910,E2E知识点-二次函数
sim_student_UOK_2,cmod5isn800b71y8itc22y7hs,UOK,0.4000,0.6515,1,1.0000,1.0000,1777429142915,E2E知识点-二次函数
sim_student_UOK_2,cmod6zqo700041yn1kwcskxju,UOK,0.4750,0.6522,1,1.0000,1.0000,1777429142919,E2E知识点-二次函数
sim_student_UOK_2,cmod705vh000f1yn1nnahn1jo,UOK,0.4000,0.6585,1,1.0000,1.0000,1777429142924,E2E知识点-二次函数
sim_student_UOK_2,cmod70ocq000s1yn1mbn055a8,UOK,0.4750,0.6568,1,1.0000,1.0000,1777429142928,E2E知识点-二次函数
sim_student_UOK_2,cmod71a2f00151yn16k5r5e0b,UOK,0.4500,0.6618,1,1.0000,1.0000,1777429142932,E2E知识点-二次函数
sim_student_UOK_2,cmod72pzp001i1yn1btsxbb36,UOK,0.4000,0.6671,1,1.0000,1.0000,1777429142937,E2E知识点-二次函数
sim_student_UOK_2,cmod73p4p001v1yn1bw17aazm,UOK,0.3750,0.6697,1,1.0000,1.0000,1777429142941,E2E知识点-二次函数
sim_student_UOK_2,cmod748kd00281yn10w2wix00,UOK,0.4000,0.6713,1,1.0000,1.0000,1777429142945,E2E知识点-二次函数
sim_student_UOK_2,cmod75ci0002l1yn1qtiluani,UOK,0.4500,0.6625,1,1.0000,1.0000,1777429142950,E2E知识点-二次函数
sim_student_UOK_2,cmod76kv6002y1yn1xuiaea6s,UOK,0.4500,0.6691,1,1.0000,1.0000,1777429142954,E2E知识点-二次函数
sim_student_UOK_2,cmod76zeq003b1yn1bsok7szi,UOK,0.4750,0.6561,1,1.0000,1.0000,1777429142958,E2E知识点-二次函数
sim_student_UOK_2,cmod77h68003o1yn1l2r6kpyc,UOK,0.4500,0.6682,0,1.0000,0.9900,1777429142962,E2E知识点-二次函数
sim_student_UOK_2,cmodolc6s00041yc2xl02nex3,UOK,0.4500,0.6666,1,0.9900,1.0000,1777429142967,E2E知识点-二次函数
sim_student_UOK_2,cmodpzksh000h1yc2h0dz5kiz,UOK,0.4500,0.6732,0,1.0000,0.9900,1777429142971,E2E知识点-二次函数
sim_student_UOK_2,cmodq1oa600101yc2mhe5fkqb,UOK,0.4250,0.6715,1,0.9900,1.0000,1777429142975,E2E知识点-二次函数
sim_student_UOK_2,cmodzzhh600041ytc7k60blwz,UOK,0.4250,0.6623,1,1.0000,1.0000,1777429142979,E2E知识点-二次函数
sim_student_UOK_2,cmoe14z1k00021yf6s97h5smx,UOK,0.4000,0.6699,1,1.0000,1.0000,1777429142984,二次函数
sim_student_UOK_2,cmoe154nv000f1yf65p9l0dzj,UOK,0.3000,0.6804,1,0.6800,0.7100,1777429142988,概率统计
sim_student_UOK_2,cmoe1800q000u1yf6c11c8np4,UOK,0.2750,0.6852,1,0.8400,0.8700,1777429142992,勾股定理
sim_student_UOK_2,cmoe1v6nw00041y5nu82dckl6,UOK,0.1000,0.6937,1,0.7800,0.8100,1777429142997,一元一次方程
sim_student_UOK_2,cmoe1vuz500091y5n0fuqjnsb,UOK,0.4000,0.6761,1,0.8700,0.9000,1777429143001,勾股定理
sim_student_UOK_2,cmoe1wh2k000i1y5n3puziqs1,UOK,0.3250,0.6835,1,0.9000,0.9300,1777429143005,勾股定理
sim_student_UOK_2,cmoe1wyfe000r1y5njnfrw298,UOK,0.1750,0.6903,1,0.7100,0.7400,1777429143009,概率统计
sim_student_UOK_2,cmoe1xes6000w1y5nrmoa8upg,UOK,0.1250,0.6988,1,0.8100,0.8400,1777429143013,一元一次方程
sim_student_UOK_2,cmoe1xkmo00111y5nmju7qqd7,UOK,0.0750,0.7077,1,0.8400,0.8700,1777429143017,一元一次方程
sim_student_UOK_2,cmoe1xu2p00161y5nb1o21q7k,UOK,0.2500,0.6957,1,0.9300,0.9600,1777429143021,勾股定理
sim_student_UOK_2,cmoe1yakv001f1y5n94rer7n7,UOK,0.1500,0.6999,1,0.8700,0.9000,1777429143026,一元一次方程
sim_student_UOK_2,cmoe1yi45001k1y5nw0gma0pt,UOK,0.4250,0.6784,1,1.0000,1.0000,1777429143030,二次函数
sim_student_UOK_2,cmoe1zemg001x1y5nhpa1k6r8,UOK,0.1400,0.7101,1,0.7400,0.7700,1777429143034,概率统计
sim_student_UOK_2,cmoe8gnl200041yejf6le68wt,UOK,0.1250,0.7077,1,0.9000,0.9300,1777429143038,一元一次方程
sim_student_UOK_2,cmoe8ziv1000d1yejaped4ci3,UOK,0.3250,0.6959,1,0.9600,0.9900,1777429143042,勾股定理
sim_student_UOK_2,cmoe8zxod000o1yej514a3p7m,UOK,0.1000,0.7148,1,0.9300,0.9600,1777429143046,一元一次方程
sim_student_UOK_2,cmoe90noy000x1yeju1qhee8u,UOK,0.1250,0.7075,1,0.9600,0.9900,1777429143050,一元一次方程
sim_student_UOK_2,cmoea0385001x1yejkww51grx,UOK,0.4500,0.6961,1,1.0000,1.0000,1777429143054,E2E知识点-二次函数
sim_student_UOK_2,cmoea0owq00281yej1ytrr4xi,UOK,0.4000,0.7002,1,1.0000,1.0000,1777429143058,E2E知识点-二次函数
sim_student_UOK_2,cmoejajji002l1yejsnx8lskc,UOK,0.3500,0.6953,1,1.0000,1.0000,1777429143062,二次函数
sim_student_UOK_2,cmoek8t4p001v1ycttpqdmyo1,UOK,0.4250,0.6986,0,1.0000,0.9900,1777429143066,E2E知识点-二次函数
sim_student_UOK_2,cmoek9k4s002d1yctrldfg05s,UOK,0.4500,0.6883,1,0.9900,1.0000,1777429143070,E2E知识点-二次函数
sim_student_UOK_2,cmoek9z2x002q1yctgepjv032,UOK,0.4750,0.6945,1,1.0000,1.0000,1777429143074,E2E知识点-二次函数
sim_student_UOK_2,cmoekbtc800001yghdwpq2jeb,UOK,0.2750,0.7039,1,0.9900,1.0000,1777429143078,勾股定理
sim_student_UOK_2,cmoekd4wt00001ywauyjwsmsy,UOK,0.3750,0.7023,0,1.0000,0.9900,1777429143082,勾股定理
sim_student_UOK_2,cmoekucd2000g1ywacbr99yxt,UOK,0.2000,0.7095,1,0.5200,0.5500,1777429143086,勾股定理逆定理
sim_student_UOK_2,cmoepk6d200121ywaifj2uy6h,UOK,0.4250,0.6958,1,0.5600,0.5900,1777429143090,勾股定理折叠问题
sim_student_UOK_2,cmoeppu78001q1ywa0eyu9fyj,UOK,0.3750,0.6998,1,0.5800,0.6100,1777429143094,梯形性质
sim_student_UOK_2,cmoeppwxb00231ywah3naie5k,UOK,0.3500,0.7033,1,0.6800,0.7100,1777429143098,正方形性质
sim_student_UOK_2,cmoeppzu2002a1ywaqzuz6ab8,UOK,0.3500,0.7033,1,0.4500,0.4800,1777429143102,勾股定理应用题
sim_student_UOK_2,cmoepq6j0002l1ywa286uqkky,UOK,0.3750,0.6978,0,0.4800,0.4700,1777429143106,平行四边形判定
sim_student_UOK_2,cmoepqhb2002y1ywa770n3ukd,UOK,0.2250,0.7129,1,0.7100,0.7400,1777429143110,正方形性质
sim_student_UOK_2,cmoeq9ze8003b1ywalfe7c62l,UOK,0.3500,0.7081,1,0.7400,0.7700,1777429143114,正方形性质
sim_student_UOK_2,cmoeql17t003u1ywa9bn99k2k,UOK,0.2750,0.7101,1,0.6100,0.6400,1777429143118,梯形性质
sim_student_UOK_2,cmoeql8jd00451ywaso2qut9x,UOK,0.4250,0.7049,1,0.5200,0.5500,1777429143122,平行四边形性质
sim_student_UOK_2,cmoetb9dw005v1ywayo6kgebr,UOK,0.4500,0.7044,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof9enqx00yl1y1blv9pb7zn,random,0.4750,0.5250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof9afjd00so1y1b3f5xd7jd,random,0.4000,0.6000,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofayooo01sj1y1b7rshs4yf,random,0.5000,0.5000,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmod77h68003o1yn1l2r6kpyc,random,0.4500,0.5500,0,1.0000,0.9900,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmoepq6j0002l1ywa286uqkky,random,0.3750,0.6250,1,0.4700,0.5000,1777429143126,平行四边形判定
sim_student_random_0,cmof97foi00px1y1bg5zmuqdy,random,0.4250,0.5750,1,0.9900,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof7ea3700k61y1bds2r3s26,random,0.4750,0.5250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmod5isn800b71y8itc22y7hs,random,0.4000,0.6000,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmoepkdyo001d1ywasexln4mo,random,0.7250,0.2750,0,0.4800,0.4700,1777429143126,勾股定理应用题
sim_student_random_0,cmofay2v001qn1y1b6zlynmur,random,0.3750,0.6250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofahkhs01jm1y1bm7o2jwwp,random,0.4250,0.5750,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofbbhvq01vc1y1bfgbfsoyt,random,0.3500,0.6500,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof9bcia00vs1y1blxjw6et1,random,0.4750,0.5250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof6tzox00b01y1b2n5ijvix,random,0.4750,0.5250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofaeh6e01bb1y1b2u0mx34j,random,0.3500,0.6500,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof779mg00eo1y1bm38aimaq,random,0.4500,0.5500,0,1.0000,0.9900,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmocndjjy00041yq3w7nu5rgz,random,0.1000,0.9000,1,1.0000,1.0000,1777429143126,二次函数
sim_student_random_0,cmofbju9202na1y1bvc5bp2mq,random,0.4000,0.6000,1,0.9900,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof7dbjm00hq1y1bkp2p39xl,random,0.4150,0.5850,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmod4yvfr008l1y8ium09hrjn,random,0.4500,0.5500,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofawf2h01le1y1b8um6ongb,random,0.4000,0.6000,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmofbdqz6025q1y1badsxb80l,random,0.3250,0.6750,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmod5561500ae1y8ihwyvy0to,random,0.4750,0.5250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof7czdg00gi1y1byj8pt0e3,random,0.4500,0.5500,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof4urx0003q1ycvi5cabsgh,random,0.3750,0.6250,1,1.0000,1.0000,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmod75ci0002l1yn1qtiluani,random,0.4500,0.5500,0,1.0000,0.9900,1777429143126,E2E知识点-二次函数
sim_student_random_0,cmof9auih00ty1y1bpys80883,random,0.3750,0.6250,1,0.9900,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmoekd4wt00001ywauyjwsmsy,random,0.3750,0.6250,1,0.9900,1.0000,1777429143127,勾股定理
sim_student_random_0,cmoeppwxb00231ywah3naie5k,random,0.3500,0.6500,1,0.7700,0.8000,1777429143127,正方形性质
sim_student_random_0,cmofblwb502zq1y1bx5lkvfhg,random,0.3750,0.6250,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmoe90noy000x1yeju1qhee8u,random,0.1250,0.8750,1,0.9900,1.0000,1777429143127,一元一次方程
sim_student_random_0,cmof9iotq01931y1besg6oob0,random,0.4000,0.6000,0,1.0000,0.9900,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmof7lgmb00mb1y1b6zny6939,random,0.4750,0.5250,1,0.9900,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmod41e2w003t1y8ixx4n4trj,random,0.4500,0.5500,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmofatsjt01ks1y1bkwa3pq57,random,0.4500,0.5500,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmofbbnk101w91y1b5twmiqjk,random,0.4500,0.5500,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmofbe6m6027v1y1besi4725v,random,0.4000,0.6000,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmof6lgbk00241y1bavqwri8p,random,0.1500,0.8500,1,0.5000,0.5300,1777429143127,二次根式的性质
sim_student_random_0,cmofbg31j02cr1y1bkevvzf3x,random,0.4250,0.5750,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmof9ga21010d1y1b1p7cwst3,random,0.5000,0.5000,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmof9b8gr00vh1y1b8vycraav,random,0.4000,0.6000,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmod71a2f00151yn16k5r5e0b,random,0.4500,0.5500,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmofayi1c01rx1y1b4gyvlrou,random,0.4500,0.5500,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmoeppzu2002a1ywaqzuz6ab8,random,0.3500,0.6500,1,0.4700,0.5000,1777429143127,勾股定理应用题
sim_student_random_0,cmof4txjw00271ycvlc30hvt2,random,0.4250,0.5750,1,1.0000,1.0000,1777429143127,E2E知识点-二次函数
sim_student_random_0,cmofafuko01e01y1biqafka53,random,0.4500,0.5500,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofah28x01hs1y1bkshk5iaq,random,0.4500,0.5500,0,1.0000,0.9900,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofbbloq01vy1y1b69u6bkd2,random,0.4250,0.5750,1,0.9900,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofbl85l02vp1y1bxrzmeoej,random,0.4250,0.5750,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmof9ee7p00xm1y1bvln8ggvq,random,0.3250,0.6750,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofaxqih01po1y1byktqlax7,random,0.5000,0.5000,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmod3vxxn001a1y8ix9yactjb,random,0.5000,0.5000,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofbk20m02oi1y1bkcwa0rhy,random,0.4500,0.5500,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmofbe1go026y1y1bypcdxy9x,random,0.4250,0.5750,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmof6fvvq00161y1byxtw9m5k,random,0.5672,0.4328,1,0.5500,0.5800,1777429143128,最简二次根式
sim_student_random_0,cmocndgl200111ysuftdokz3x,random,0.5000,0.5000,1,1.0000,1.0000,1777429143128,二次函数
sim_student_random_0,cmod70ocq000s1yn1mbn055a8,random,0.4750,0.5250,1,1.0000,1.0000,1777429143128,E2E知识点-二次函数
sim_student_random_0,cmof6efms000d1y1btcpn1bwp,random,0.1000,0.9000,1,0.5000,0.5300,1777429143128,菱形判定
sim_student_random_0,cmof9hg9v014p1y1bjjd1cdky,random,0.4750,0.5250,0,1.0000,0.9900,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmod76kv6002y1yn1xuiaea6s,random,0.4500,0.5500,1,0.9900,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofattob01l31y1b45wsd67j,random,0.3250,0.6750,0,1.0000,0.9900,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmodpzksh000h1yc2h0dz5kiz,random,0.4500,0.5500,1,0.9900,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofbfzp102cg1y1behg1z089,random,0.4750,0.5250,0,1.0000,0.9900,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofbi7ca02dz1y1be8hfwjcp,random,0.4000,0.6000,1,0.9900,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofbcmz402151y1b7degsnmy,random,0.4750,0.5250,1,1.0000,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofag4jk01ex1y1b7l23lz1j,random,0.4250,0.5750,1,1.0000,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmofaf9wl01c61y1b62rwnwpa,random,0.4500,0.5500,1,1.0000,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmof9im2h018s1y1b3zunmmc7,random,0.4000,0.6000,1,1.0000,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmoe1yakv001f1y5n94rer7n7,random,0.1500,0.8500,1,1.0000,1.0000,1777429143129,一元一次方程
sim_student_random_0,cmod4g4zx005g1y8irjdn4o5u,random,0.4250,0.5750,1,1.0000,1.0000,1777429143129,E2E知识点-二次函数
sim_student_random_0,cmocndgks00051ysu6vh2zcqx,random,0.5250,0.4750,1,1.0000,1.0000,1777429143129,二次函数
sim_student_random_0,cmofahei801j01y1bgsnoo85n,random,0.4000,0.6000,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmofbc66z01yp1y1bm4ft35zq,random,0.4500,0.5500,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmof6hptf001v1y1bmzsuqryy,random,0.2750,0.7250,0,0.5500,0.5400,1777429143130,四边形周长计算
sim_student_random_0,cmod3qivr000x1y8i0xfpjz4y,random,0.4500,0.5500,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmod3hysx00001y8iotl1lbr3,random,0.4000,0.6000,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmofbcup802221y1b3kx9w1ae,random,0.4000,0.6000,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmofbcp4t021g1y1b9jmq5am4,random,0.4500,0.5500,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmof7ehzy00l31y1buydaqari,random,0.4350,0.5650,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmofbl3vc02v31y1bs1n2f497,random,0.4250,0.5750,0,1.0000,0.9900,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmof6ry4u007n1y1b43nqnv8r,random,0.5000,0.5000,1,0.9900,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmof79zra00fl1y1bc3fx1qp0,random,0.4750,0.5250,1,1.0000,1.0000,1777429143130,E2E知识点-二次函数
sim_student_random_0,cmofaxnbn01pd1y1be0hrqupz,random,0.4250,0.5750,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmof6z4qs00bx1y1bh1g7qd1w,random,0.4250,0.5750,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
sim_student_random_0,cmof9a2tv00rg1y1b9rx0s109,random,0.4250,0.5750,1,1.0000,1.0000,1777429143131,E2E知识点-二次函数
