cmof6pa9a004g1y1bcapcy7jb|cmof6pa99004a1y1b7ijnxgph|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6pdfl004n1y1b4mr5bddh|cmof6pdfk004l1y1b5yvck7uk|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6pdfl004p1y1bvlfp91f2|cmof6pdfk004l1y1b5yvck7uk|2|将 x = -1 代入方程计算顶点 y 坐标|{"instruction":"将 x = -1 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6pdfl004r1y1bp4i4mok2|cmof6pdfk004l1y1b5yvck7uk|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6q1vw00501y1bukw4cjw6|cmof6q1vv004w1y1b6352l8kn|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6q1vx00521y1b5zrfpydc|cmof6q1vv004w1y1b6352l8kn|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6q1vw004y1y1bxs774zbs|cmof6q1vv004w1y1b6352l8kn|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6qpoq005b1y1brq2y80et|cmof6qpoo00571y1blwuqp332|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6qpoq00591y1bn0zz3hk9|cmof6qpoo00571y1blwuqp332|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6qpoq005d1y1b0volu3vt|cmof6qpoo00571y1blwuqp332|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rdnr005k1y1ben9fxy15|cmof6rdnq005i1y1bkrp7tyka|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rdnr005m1y1bxe5nmcqz|cmof6rdnq005i1y1bkrp7tyka|2|将 x = -0.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = -0.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rdnr005o1y1bh8rdr7xk|cmof6rdnq005i1y1bkrp7tyka|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rgcb005v1y1ba1lmk7kt|cmof6rgc9005t1y1b74p9okna|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rgcb005x1y1bvafgnk58|cmof6rgc9005t1y1b74p9okna|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rgcb005z1y1bsy4zm4c5|cmof6rgc9005t1y1b74p9okna|2|将 x = -3 代入方程计算顶点 y 坐标|{"instruction":"将 x = -3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rj1e00661y1bh6uq96qf|cmof6rj1c00641y1buspbvkch|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rj1e00681y1b78nrr7yl|cmof6rj1c00641y1buspbvkch|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rj1e006a1y1byfmgfrtt|cmof6rj1c00641y1buspbvkch|2|将 x = 2 代入方程计算顶点 y 坐标|{"instruction":"将 x = 2 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rl9c006h1y1b19plyq0f|cmof6rl9b006f1y1byg4ym4y7|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rl9c006j1y1bohrqi5mx|cmof6rl9b006f1y1byg4ym4y7|2|将 x = 2.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = 2.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rl9c006l1y1bwmgez5dy|cmof6rl9b006f1y1byg4ym4y7|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rnsy006s1y1bsucpuxd1|cmof6rnsw006q1y1bdihqosjy|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rnsy006u1y1bpdjkyroi|cmof6rnsw006q1y1bdihqosjy|2|将 x = -1.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = -1.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rnsy006w1y1b1xvzf9kb|cmof6rnsw006q1y1bdihqosjy|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rqd300731y1b5vv7h5uk|cmof6rqd200711y1bl1o3rfl4|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rqd300751y1b7z090y88|cmof6rqd200711y1bl1o3rfl4|2|将 x = 1 代入方程计算顶点 y 坐标|{"instruction":"将 x = 1 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rqd300771y1be2mjckzu|cmof6rqd200711y1bl1o3rfl4|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6rtep007e1y1bn0hqa801|cmof6rteo007c1y1b49wunfy4|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6rtep007g1y1bbxfmrynj|cmof6rteo007c1y1b49wunfy4|2|将 x = 0.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = 0.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6rtep007i1y1byj39snoe|cmof6rteo007c1y1b49wunfy4|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6ry4w007p1y1buuunxgkj|cmof6ry4u007n1y1b43nqnv8r|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6ry4x007t1y1bag3kisrt|cmof6ry4u007n1y1b43nqnv8r|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6ry4w007s1y1bk6au63i4|cmof6ry4u007n1y1b43nqnv8r|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6sme500801y1brcbwn4rp|cmof6sme3007y1y1b4hz0rftl|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6sme500841y1b5dytfefw|cmof6sme3007y1y1b4hz0rftl|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6sme500821y1biczsz92l|cmof6sme3007y1y1b4hz0rftl|2|将 x = -3 代入方程计算顶点 y 坐标|{"instruction":"将 x = -3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6sqa1008b1y1bbexkoaie|cmof6sqa000891y1b8o0vu994|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6sqa1008d1y1b6o6icwxc|cmof6sqa000891y1b8o0vu994|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6sqa2008f1y1bdbal07sk|cmof6sqa000891y1b8o0vu994|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6st6n008o1y1bwmzy7fxi|cmof6st6m008k1y1blzroyzrm|2|将 x = -2.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = -2.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6st6n008m1y1b14tdlrde|cmof6st6m008k1y1blzroyzrm|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6st6n008q1y1bapaoqvva|cmof6st6m008k1y1blzroyzrm|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6thco008x1y1b8tu1k2qg|cmof6thcm008v1y1bn46a0kkf|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6thco008z1y1b09qho3m1|cmof6thcm008v1y1bn46a0kkf|2|将 x = 2.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = 2.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6thco00911y1bt2ggx789|cmof6thcm008v1y1bn46a0kkf|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tk5t009b1y1bt8441cti|cmof6tk5s00961y1b6gijjfxn|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tk5u009c1y1bpxrbqq5y|cmof6tk5s00961y1b6gijjfxn|2|将 x = -1 代入方程计算顶点 y 坐标|{"instruction":"将 x = -1 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6tk5t00991y1bbnhd9lxu|cmof6tk5s00961y1b6gijjfxn|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6tnck009j1y1brmkvpoq6|cmof6tnci009h1y1btvsfg4dp|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6tnck009l1y1bjk0qnstf|cmof6tnci009h1y1btvsfg4dp|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6tnck009n1y1btclv2iuh|cmof6tnci009h1y1btvsfg4dp|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tpz9009u1y1bp0losh7d|cmof6tpz7009s1y1bhl2h0rdt|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6tpz9009x1y1bbs3qe6l3|cmof6tpz7009s1y1bhl2h0rdt|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tpz9009y1y1bp2wttah3|cmof6tpz7009s1y1bhl2h0rdt|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6ttmu00a51y1bwrboe15q|cmof6ttms00a31y1bkbnkz129|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6ttmu00a71y1by3sir7kn|cmof6ttms00a31y1bkbnkz129|2|将 x = 0.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = 0.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6ttmu00a91y1be1ahehu8|cmof6ttms00a31y1bkbnkz129|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6txkm00ak1y1bgwmxgcoe|cmof6txkk00ag1y1b1nz2w9co|2|将 x = -1 代入方程计算顶点 y 坐标|{"instruction":"将 x = -1 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6txkm00ai1y1bzw1ol9bt|cmof6txkk00ag1y1b1nz2w9co|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6txkm00am1y1b8iadrcos|cmof6txkk00ag1y1b1nz2w9co|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tys200at1y1bp53gry7u|cmof6tys100ar1y1b19um61es|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6tys200av1y1bn7ajpa3r|cmof6tys100ar1y1b19um61es|2|将 x = 2 代入方程计算顶点 y 坐标|{"instruction":"将 x = 2 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6tys200ax1y1bc5ehdgn6|cmof6tys100ar1y1b19um61es|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tzoz00b21y1bsr7rgycn|cmof6tzox00b01y1b2n5ijvix|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6tzoz00b41y1b9ef7xbqq|cmof6tzox00b01y1b2n5ijvix|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6tzoz00b61y1b5dva9s1v|cmof6tzox00b01y1b2n5ijvix|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6u1ky00bd1y1b9wobwuwu|cmof6u1kx00bb1y1bbcj222ih|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6u1ky00bf1y1bu6dgawje|cmof6u1kx00bb1y1bbcj222ih|2|将 x = 3 代入方程计算顶点 y 坐标|{"instruction":"将 x = 3 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6u1ky00bh1y1baexgcpsq|cmof6u1kx00bb1y1bbcj222ih|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6u2ji00bo1y1berzow84t|cmof6u2jh00bm1y1byzek28oy|1|使用顶点公式 x = -b/(2a) 计算顶点 x 坐标|{"instruction":"使用顶点公式 x = -b/(2a) 计算顶点 x 坐标","inputTarget":"顶点 x 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_x"}|输入数字|numeric|numeric|0.001|compute_vertex_x
cmof6u2ji00bs1y1b6djj1hkr|cmof6u2jh00bm1y1byzek28oy|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6u2ji00bq1y1b1te6fq68|cmof6u2jh00bm1y1byzek28oy|2|将 x = -0.50 代入方程计算顶点 y 坐标|{"instruction":"将 x = -0.50 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
cmof6z4qu00bz1y1bet6rr96d|cmof6z4qs00bx1y1bh1g7qd1w|3|写出顶点坐标|{"instruction":"写出顶点坐标","inputTarget":"顶点坐标","inputHint":"格式：(x, y)","inputType":"coordinate","keyboard":"coordinate","type":"final_coordinate"}|格式：(x, y)|coordinate|coordinate||final_coordinate
cmof6z4qv00c31y1bo5ek4l54|cmof6z4qs00bx1y1bh1g7qd1w|2|将 x = -1 代入方程计算顶点 y 坐标|{"instruction":"将 x = -1 代入方程计算顶点 y 坐标","inputTarget":"顶点 y 坐标","inputHint":"输入数字","inputType":"numeric","keyboard":"numeric","tolerance":0.001,"type":"compute_vertex_y"}|输入数字|numeric|numeric|0.001|compute_vertex_y
